city_actual,rating_reviewcount,dist_from_cityCenter,dist_from_Montelbaanstoren,neighbourhood,price,stars,rating2_ta,rating2_ta_reviewcount,accommodation_type,guestreviewsrating,scarce_room,hotel_id,offer,offer_cat,year,month,weekend,holiday,num_nights
Amsterdam,205,0.5,0.2,Dam Square - Central Station,242,3,4,219,Hotel,3.7 /5,1,203,0,0% no offer,2018,4,1,0,1
Amsterdam,205,0.5,0.2,Dam Square - Central Station,982,3,4,219,Hotel,3.7 /5,1,203,0,0% no offer,2017,12,0,1,4
Amsterdam,205,0.5,0.2,Dam Square - Central Station,134,3,4,219,Hotel,3.7 /5,1,203,1,15-50% offer,2017,11,0,0,1
Amsterdam,326,0.5,0.1,Dam Square - Central Station,149,3,3.5,252,Hotel,3.9 /5,1,204,1,15-50% offer,2017,11,0,0,1
Amsterdam,326,0.5,0.1,Dam Square - Central Station,280,3,3.5,252,Hotel,3.9 /5,1,204,0,0% no offer,2017,11,1,0,1
Amsterdam,326,0.5,0.1,Dam Square - Central Station,280,3,3.5,252,Hotel,3.9 /5,1,204,0,0% no offer,2018,1,1,0,1
Amsterdam,326,0.5,0.1,Dam Square - Central Station,190,3,3.5,252,Hotel,3.9 /5,1,204,1,15-50% offer,2018,2,1,0,1
Amsterdam,326,0.5,0.1,Dam Square - Central Station,781,3,3.5,252,Hotel,3.9 /5,1,204,1,15-50% offer,2017,12,0,1,4
Amsterdam,326,0.5,0.1,Dam Square - Central Station,302,3,3.5,252,Hotel,3.9 /5,0,204,0,0% no offer,2018,4,1,0,1
Amsterdam,326,0.5,0.1,Dam Square - Central Station,280,3,3.5,252,Hotel,3.9 /5,1,204,0,0% no offer,2018,6,1,0,1
Amsterdam,326,0.5,0.1,Dam Square - Central Station,145,3,3.5,252,Hotel,3.9 /5,1,204,1,15-50% offer,2017,12,0,1,1
Amsterdam,199,0.6,0.1,Dam Square - Central Station,133,3,3.5,603,Hotel,3.7 /5,1,205,1,50%-75% offer,2017,11,0,0,1
Amsterdam,199,0.6,0.1,Dam Square - Central Station,199,3,3.5,603,Hotel,3.7 /5,0,205,1,15-50% offer,2018,6,1,0,1
Amsterdam,199,0.6,0.1,Dam Square - Central Station,133,3,3.5,603,Hotel,3.7 /5,1,205,1,50%-75% offer,2017,12,0,1,1
Amsterdam,13,0.6,0.1,Dam Square - Central Station,239,4,4.5,31,Hotel,4.3 /5,1,206,0,0% no offer,2017,12,0,1,1
Amsterdam,13,0.6,0.1,Dam Square - Central Station,203,4,4.5,31,Hotel,4.3 /5,1,206,0,0% no offer,2017,11,0,0,1
Amsterdam,13,0.6,0.1,Dam Square - Central Station,922,4,4.5,31,Hotel,4.3 /5,1,206,1,1-15% offer,2017,12,0,1,4
Amsterdam,241,0.6,0.1,Dam Square - Central Station,142,3,3.5,249,Hotel,3.9 /5,1,207,1,50%-75% offer,2017,11,0,0,1
Amsterdam,241,0.6,0.1,Dam Square - Central Station,129,3,3.5,249,Hotel,3.9 /5,1,207,1,50%-75% offer,2017,12,0,1,1
Amsterdam,241,0.6,0.1,Dam Square - Central Station,804,3,3.5,249,Hotel,3.9 /5,1,207,0,0% no offer,2018,3,1,0,1
Amsterdam,317,0.2,0.6,Dam Square - Central Station,768,3,3,577,Hotel,3.2 /5,1,208,0,0% no offer,2017,12,0,1,4
Amsterdam,317,0.2,0.6,Dam Square - Central Station,166,3,3,577,Hotel,3.2 /5,0,208,1,15-50% offer,2017,12,0,1,1
Amsterdam,317,0.2,0.6,Dam Square - Central Station,113,3,3,577,Hotel,3.2 /5,0,208,1,15-50% offer,2017,11,0,0,1
Amsterdam,7,0.2,0.5,Dam Square - Central Station,202,3,3.5,505,Hotel,4 /5,1,209,0,0% no offer,2017,12,0,1,1
Amsterdam,7,0.2,0.5,Dam Square - Central Station,167,3,3.5,505,Hotel,4 /5,1,209,0,0% no offer,2017,11,0,0,1
Amsterdam,614,0.3,0.4,Dam Square - Central Station,347,4,4.5,3347,Hotel,4.4 /5,0,210,1,1-15% offer,2017,11,1,0,1
Amsterdam,614,0.3,0.4,Dam Square - Central Station,254,4,4.5,3347,Hotel,4.4 /5,0,210,1,15-50% offer,2017,11,0,0,1
Amsterdam,614,0.3,0.4,Dam Square - Central Station,265,4,4.5,3347,Hotel,4.4 /5,0,210,1,15-50% offer,2017,12,0,1,1
Amsterdam,614,0.3,0.4,Dam Square - Central Station,196,4,4.5,3347,Hotel,4.4 /5,0,210,1,1-15% offer,2018,1,1,0,1
Amsterdam,614,0.3,0.4,Dam Square - Central Station,439,4,4.5,3347,Hotel,4.4 /5,0,210,0,0% no offer,2018,5,1,0,1
Amsterdam,614,0.3,0.4,Dam Square - Central Station,344,4,4.5,3347,Hotel,4.4 /5,0,210,1,1-15% offer,2018,6,1,0,1
Amsterdam,614,0.3,0.4,Dam Square - Central Station,216,4,4.5,3347,Hotel,4.4 /5,0,210,1,1-15% offer,2018,2,1,0,1
Amsterdam,614,0.3,0.4,Dam Square - Central Station,1197,4,4.5,3347,Hotel,4.4 /5,0,210,1,1-15% offer,2017,12,0,1,4
Amsterdam,724,0.5,0.6,Dam Square - Central Station,149,3,4,5202,Hotel,3.7 /5,0,212,1,15-50% offer,2017,12,0,1,1
Amsterdam,724,0.5,0.6,Dam Square - Central Station,138,3,4,5202,Hotel,3.7 /5,0,212,1,15-50% offer,2017,11,0,0,1
Amsterdam,11,0.3,0.3,Dam Square - Central Station,1704,3,4,4,Apartment,4.1 /5,1,216,0,0% no offer,2017,12,0,1,4
Amsterdam,120,0.2,0.4,Dam Square - Central Station,119,2,4,1293,Hostel,3.7 /5,1,217,0,0% no offer,2017,11,0,0,1
Amsterdam,120,0.2,0.4,Dam Square - Central Station,863,2,4,1293,Hostel,3.7 /5,0,217,0,0% no offer,2017,12,0,1,4
Amsterdam,120,0.2,0.4,Dam Square - Central Station,114,2,4,1293,Hostel,3.7 /5,0,217,0,0% no offer,2017,12,0,1,1
Amsterdam,82,0.3,0.3,Dam Square - Central Station,93,2.5,3,676,Hotel,2.5 /5,1,218,1,75%+ offer,2017,11,0,0,1
Amsterdam,82,0.3,0.3,Dam Square - Central Station,281,2.5,3,676,Hotel,2.5 /5,1,218,1,15-50% offer,2017,12,0,1,1
Amsterdam,273,1.3,1.4,De Pijp,184,4,4.5,1382,Hotel,4.5 /5,0,219,1,50%-75% offer,2017,12,0,1,1
Amsterdam,273,1.3,1.4,De Pijp,175,4,4.5,1382,Hotel,4.5 /5,0,219,1,50%-75% offer,2018,1,1,0,1
Amsterdam,273,1.3,1.4,De Pijp,896,4,4.5,1382,Hotel,4.5 /5,0,219,1,15-50% offer,2017,12,0,1,4
Amsterdam,273,1.3,1.4,De Pijp,264,4,4.5,1382,Hotel,4.5 /5,0,219,1,15-50% offer,2017,11,1,0,1
Amsterdam,273,1.3,1.4,De Pijp,175,4,4.5,1382,Hotel,4.5 /5,0,219,1,50%-75% offer,2018,2,1,0,1
Amsterdam,273,1.3,1.4,De Pijp,262,4,4.5,1382,Hotel,4.5 /5,0,219,1,15-50% offer,2017,11,0,0,1
Amsterdam,7,1.2,1,De Pijp,114,2.5,3.5,118,Hotel,3 /5,1,220,0,0% no offer,2017,11,0,0,1
Amsterdam,7,1.2,1,De Pijp,133,2.5,3.5,118,Hotel,3 /5,1,220,0,0% no offer,2018,2,1,0,1
Amsterdam,7,1.2,1,De Pijp,672,2.5,3.5,118,Hotel,3 /5,1,220,0,0% no offer,2017,12,0,1,4
Amsterdam,127,1.3,1.2,De Pijp,204,3,3.5,408,Hotel,3.5 /5,0,221,1,15-50% offer,2018,6,1,0,1
Amsterdam,127,1.3,1.2,De Pijp,235,3,3.5,408,Hotel,3.5 /5,0,221,1,1-15% offer,2018,5,1,0,1
Amsterdam,127,1.3,1.2,De Pijp,230,3,3.5,408,Hotel,3.5 /5,0,221,1,1-15% offer,2018,4,1,0,1
Amsterdam,127,1.3,1.2,De Pijp,151,3,3.5,408,Hotel,3.5 /5,0,221,1,15-50% offer,2018,1,1,0,1
Amsterdam,127,1.3,1.2,De Pijp,204,3,3.5,408,Hotel,3.5 /5,1,221,1,15-50% offer,2018,3,1,0,1
Amsterdam,127,1.3,1.2,De Pijp,264,3,3.5,408,Hotel,3.5 /5,1,221,0,0% no offer,2017,11,1,0,1
Amsterdam,127,1.3,1.2,De Pijp,94,3,3.5,408,Hotel,3.5 /5,0,221,1,50%-75% offer,2017,12,0,1,1
Amsterdam,127,1.3,1.2,De Pijp,136,3,3.5,408,Hotel,3.5 /5,0,221,1,15-50% offer,2018,2,1,0,1
Amsterdam,127,1.3,1.2,De Pijp,669,3,3.5,408,Hotel,3.5 /5,1,221,1,15-50% offer,2017,12,0,1,4
Amsterdam,127,1.3,1.2,De Pijp,97,3,3.5,408,Hotel,3.5 /5,1,221,1,50%-75% offer,2017,11,0,0,1
Amsterdam,117,1.6,1.7,De Pijp,124,4,3,340,Hotel,3 /5,0,222,1,50%-75% offer,2017,11,0,0,1
Amsterdam,117,1.6,1.7,De Pijp,140,4,3,340,Hotel,3 /5,0,222,1,50%-75% offer,2017,12,0,1,1
Amsterdam,117,1.6,1.7,De Pijp,692,4,3,340,Hotel,3 /5,0,222,1,15-50% offer,2017,12,0,1,4
Amsterdam,590,1.7,1.7,De Pijp,905,5,4.5,2545,Hotel,4.5 /5,0,223,1,15-50% offer,2017,12,0,1,4
Amsterdam,590,1.7,1.7,De Pijp,379,5,4.5,2545,Hotel,4.5 /5,0,223,1,1-15% offer,2018,5,1,0,1
Amsterdam,590,1.7,1.7,De Pijp,360,5,4.5,2545,Hotel,4.5 /5,0,223,1,1-15% offer,2018,4,1,0,1
Amsterdam,590,1.7,1.7,De Pijp,308,5,4.5,2545,Hotel,4.5 /5,0,223,1,1-15% offer,2017,11,1,0,1
Amsterdam,590,1.7,1.7,De Pijp,360,5,4.5,2545,Hotel,4.5 /5,0,223,1,1-15% offer,2018,6,1,0,1
Amsterdam,590,1.7,1.7,De Pijp,217,5,4.5,2545,Hotel,4.5 /5,0,223,1,1-15% offer,2018,2,1,0,1
Amsterdam,590,1.7,1.7,De Pijp,202,5,4.5,2545,Hotel,4.5 /5,0,223,1,1-15% offer,2017,12,0,1,1
Amsterdam,590,1.7,1.7,De Pijp,202,5,4.5,2545,Hotel,4.5 /5,0,223,1,1-15% offer,2018,1,1,0,1
Amsterdam,590,1.7,1.7,De Pijp,261,5,4.5,2545,Hotel,4.5 /5,0,223,1,1-15% offer,2017,11,0,0,1
Amsterdam,590,1.7,1.7,De Pijp,320,5,4.5,2545,Hotel,4.5 /5,0,223,1,1-15% offer,2018,3,1,0,1
Amsterdam,78,1.1,1,De Pijp,95,2,3,111,Hotel,3.2 /5,1,224,1,50%-75% offer,2017,12,0,1,1
Amsterdam,78,1.1,1,De Pijp,134,2,3,111,Hotel,3.2 /5,0,224,1,15-50% offer,2018,1,1,0,1
Amsterdam,78,1.1,1,De Pijp,172,2,3,111,Hotel,3.2 /5,0,224,1,1-15% offer,2018,2,1,0,1
Amsterdam,78,1.1,1,De Pijp,83,2,3,111,Hotel,3.2 /5,1,224,1,50%-75% offer,2017,11,0,0,1
Amsterdam,65,1.1,1,De Pijp,172,2,3,265,Hotel,3.2 /5,0,225,0,0% no offer,2018,2,1,0,1
Amsterdam,65,1.1,1,De Pijp,134,2,3,265,Hotel,3.2 /5,0,225,1,15-50% offer,2018,1,1,0,1
Amsterdam,65,1.1,1,De Pijp,95,2,3,265,Hotel,3.2 /5,0,225,1,15-50% offer,2017,12,0,1,1
Amsterdam,119,1.5,1.6,De Pijp,412,4,4,637,Hotel,4.1 /5,0,226,0,0% no offer,2018,5,1,0,1
Amsterdam,119,1.5,1.6,De Pijp,847,4,4,637,Hotel,4.1 /5,0,226,1,15-50% offer,2017,12,0,1,4
Amsterdam,119,1.5,1.6,De Pijp,412,4,4,637,Hotel,4.1 /5,0,226,0,0% no offer,2018,6,1,0,1
Amsterdam,119,1.5,1.6,De Pijp,271,4,4,637,Hotel,4.1 /5,0,226,1,15-50% offer,2017,11,1,0,1
Amsterdam,119,1.5,1.6,De Pijp,316,4,4,637,Hotel,4.1 /5,0,226,1,1-15% offer,2018,3,1,0,1
Amsterdam,119,1.5,1.6,De Pijp,221,4,4,637,Hotel,4.1 /5,0,226,1,15-50% offer,2018,2,1,0,1
Amsterdam,119,1.5,1.6,De Pijp,178,4,4,637,Hotel,4.1 /5,0,226,1,15-50% offer,2017,12,0,1,1
Amsterdam,119,1.5,1.6,De Pijp,210,4,4,637,Hotel,4.1 /5,0,226,1,15-50% offer,2018,1,1,0,1
Amsterdam,112,1.3,1.3,De Pijp,580,3,3.5,580,Hotel,3.5 /5,1,227,0,0% no offer,2018,2,1,0,1
Amsterdam,48,1.3,1.3,De Pijp,83,3,3,73,Hotel,3.5 /5,1,228,1,50%-75% offer,2017,11,0,0,1
Amsterdam,48,1.3,1.3,De Pijp,88,3,3,73,Hotel,3.5 /5,1,228,1,50%-75% offer,2017,12,0,1,1
Amsterdam,45,1.4,1.4,De Pijp,92,2,2.5,250,Hotel,2 /5,0,229,0,0% no offer,2017,12,0,1,1
Amsterdam,45,1.4,1.4,De Pijp,542,2,2.5,250,Hotel,2 /5,1,229,0,0% no offer,2017,12,0,1,4
Amsterdam,45,1.4,1.4,De Pijp,78,2,2.5,250,Hotel,2 /5,0,229,0,0% no offer,2017,11,0,0,1
Amsterdam,191,1.1,1,De Pijp,155,3,3.5,541,Hotel,3.7 /5,0,230,0,0% no offer,2017,12,0,1,1
Amsterdam,191,1.1,1,De Pijp,218,3,3.5,541,Hotel,3.7 /5,0,230,0,0% no offer,2017,11,1,0,1
Amsterdam,191,1.1,1,De Pijp,280,3,3.5,541,Hotel,3.7 /5,0,230,0,0% no offer,2018,5,1,0,1
Amsterdam,191,1.1,1,De Pijp,176,3,3.5,541,Hotel,3.7 /5,0,230,0,0% no offer,2018,1,1,0,1
Amsterdam,191,1.1,1,De Pijp,134,3,3.5,541,Hotel,3.7 /5,0,230,1,1-15% offer,2017,11,0,0,1
Amsterdam,191,1.1,1,De Pijp,218,3,3.5,541,Hotel,3.7 /5,0,230,0,0% no offer,2018,6,1,0,1
Amsterdam,191,1.1,1,De Pijp,155,3,3.5,541,Hotel,3.7 /5,0,230,0,0% no offer,2018,2,1,0,1
Amsterdam,222,1.1,1,De Pijp,176,3,3.5,940,Hotel,3.7 /5,0,231,1,15-50% offer,2017,11,0,0,1
Amsterdam,222,1.1,1,De Pijp,280,3,3.5,940,Hotel,3.7 /5,0,231,0,0% no offer,2018,5,1,0,1
Amsterdam,222,1.1,1,De Pijp,197,3,3.5,940,Hotel,3.7 /5,0,231,1,15-50% offer,2018,6,1,0,1
Amsterdam,222,1.1,1,De Pijp,176,3,3.5,940,Hotel,3.7 /5,0,231,1,15-50% offer,2018,1,1,0,1
Amsterdam,222,1.1,1,De Pijp,260,3,3.5,940,Hotel,3.7 /5,0,231,1,1-15% offer,2017,11,1,0,1
Amsterdam,222,1.1,1,De Pijp,155,3,3.5,940,Hotel,3.7 /5,0,231,1,15-50% offer,2018,2,1,0,1
Amsterdam,222,1.1,1,De Pijp,176,3,3.5,940,Hotel,3.7 /5,0,231,1,15-50% offer,2017,12,0,1,1
Amsterdam,222,1.1,1,De Pijp,789,3,3.5,940,Hotel,3.7 /5,0,231,1,15-50% offer,2017,12,0,1,4
Amsterdam,62,1.4,1.5,De Pijp,110,1,4,231,Hotel,3.7 /5,1,232,1,15-50% offer,2017,11,0,0,1
Amsterdam,60,1.5,1.6,De Pijp,156,3.5,5,117,Bed and breakfast,4.6 /5,1,233,0,0% no offer,2017,11,0,0,1
Amsterdam,258,1.4,1.5,De Pijp,73,2,3.5,1094,Hotel,3.4 /5,1,234,0,0% no offer,2017,11,0,0,1
Amsterdam,258,1.4,1.5,De Pijp,485,2,3.5,1094,Hotel,3.4 /5,0,234,0,0% no offer,2017,12,0,1,4
Amsterdam,258,1.4,1.5,De Pijp,85,2,3.5,1094,Hotel,3.4 /5,0,234,0,0% no offer,2017,12,0,1,1
Amsterdam,61,1.1,1,De Pijp,109,3.5,4,42,Bed and breakfast,4 /5,1,235,1,50%-75% offer,2017,11,0,0,1
Amsterdam,61,1.1,1,De Pijp,178,3.5,4,42,Bed and breakfast,4 /5,1,235,1,15-50% offer,2017,12,0,1,1
Amsterdam,61,1.1,1,De Pijp,691,3.5,4,42,Bed and breakfast,4 /5,1,235,1,15-50% offer,2017,12,0,1,4
Diemen,11,4.1,3.8,Diemen,91,1.5,4,20,Hostel,3.9 /5,1,236,0,0% no offer,2018,6,1,0,1
Diemen,11,4.1,3.8,Diemen,81,1.5,4,20,Hostel,3.9 /5,1,236,0,0% no offer,2017,12,0,1,1
Diemen,11,4.1,3.8,Diemen,461,1.5,4,20,Hostel,3.9 /5,0,236,0,0% no offer,2017,12,0,1,4
Diemen,11,4.1,3.8,Diemen,141,1.5,4,20,Hostel,3.9 /5,1,236,0,0% no offer,2017,11,1,0,1
Diemen,11,4.1,3.8,Diemen,101,1.5,4,20,Hostel,3.9 /5,1,236,0,0% no offer,2018,2,1,0,1
Diemen,11,4.1,3.8,Diemen,83,1.5,4,20,Hostel,3.9 /5,1,236,0,0% no offer,2017,11,0,0,1
Diemen,11,4.1,3.8,Diemen,111,1.5,4,20,Hostel,3.9 /5,0,236,0,0% no offer,2018,1,1,0,1
Amsterdam,105,0.5,0.8,Haarlemmerbuurt,148,3,5,925,Bed and breakfast,4.5 /5,1,239,1,1-15% offer,2017,12,0,1,1
Amsterdam,105,0.5,0.8,Haarlemmerbuurt,148,3,5,925,Bed and breakfast,4.5 /5,1,239,1,1-15% offer,2017,11,0,0,1
Amsterdam,143,0.7,1.1,Haarlemmerbuurt,127,2,3.5,137,Hotel,3.5 /5,1,240,0,0% no offer,2017,12,0,1,1
Amsterdam,143,0.7,1.1,Haarlemmerbuurt,148,2,3.5,137,Hotel,3.5 /5,1,240,0,0% no offer,2018,1,1,0,1
Amsterdam,143,0.7,1.1,Haarlemmerbuurt,148,2,3.5,137,Hotel,3.5 /5,1,240,0,0% no offer,2018,2,1,0,1
Amsterdam,143,0.7,1.1,Haarlemmerbuurt,176,2,3.5,137,Hotel,3.5 /5,1,240,0,0% no offer,2018,5,1,0,1
Amsterdam,143,0.7,1.1,Haarlemmerbuurt,153,2,3.5,137,Hotel,3.5 /5,1,240,0,0% no offer,2017,11,0,0,1
Amsterdam,146,0.5,0.9,Haarlemmerbuurt,226,3,4,91,Hotel,4.1 /5,0,241,1,15-50% offer,2018,1,1,0,1
Amsterdam,146,0.5,0.9,Haarlemmerbuurt,168,3,4,91,Hotel,4.1 /5,1,241,1,50%-75% offer,2017,12,0,1,1
Amsterdam,146,0.5,0.9,Haarlemmerbuurt,168,3,4,91,Hotel,4.1 /5,1,241,1,50%-75% offer,2017,11,0,0,1
Amsterdam,146,0.5,0.9,Haarlemmerbuurt,284,3,4,91,Hotel,4.1 /5,1,241,1,15-50% offer,2017,11,1,0,1
Amsterdam,146,0.5,0.9,Haarlemmerbuurt,1137,3,4,91,Hotel,4.1 /5,1,241,1,15-50% offer,2017,12,0,1,4
Amsterdam,365,0.5,0.8,Haarlemmerbuurt,257,1,3,661,Hotel,2.9 /5,0,242,0,0% no offer,2018,4,1,0,1
Amsterdam,365,0.5,0.8,Haarlemmerbuurt,126,1,3,661,Hotel,2.9 /5,1,242,1,50%-75% offer,2017,11,0,0,1
Amsterdam,365,0.5,0.8,Haarlemmerbuurt,224,1,3,661,Hotel,2.9 /5,0,242,1,1-15% offer,2018,1,1,0,1
Amsterdam,365,0.5,0.8,Haarlemmerbuurt,265,1,3,661,Hotel,2.9 /5,1,242,0,0% no offer,2017,11,1,0,1
Amsterdam,365,0.5,0.8,Haarlemmerbuurt,190,1,3,661,Hotel,2.9 /5,0,242,1,15-50% offer,2018,2,1,0,1
Amsterdam,365,0.5,0.8,Haarlemmerbuurt,595,1,3,661,Hotel,2.9 /5,1,242,1,15-50% offer,2017,12,0,1,4
Amsterdam,365,0.5,0.8,Haarlemmerbuurt,257,1,3,661,Hotel,2.9 /5,0,242,0,0% no offer,2018,5,1,0,1
Amsterdam,365,0.5,0.8,Haarlemmerbuurt,122,1,3,661,Hotel,2.9 /5,1,242,1,50%-75% offer,2017,12,0,1,1
Amsterdam,365,0.5,0.8,Haarlemmerbuurt,190,1,3,661,Hotel,2.9 /5,0,242,1,15-50% offer,2018,3,1,0,1
Amsterdam,365,0.5,0.8,Haarlemmerbuurt,257,1,3,661,Hotel,2.9 /5,0,242,0,0% no offer,2018,6,1,0,1
Amsterdam,1201,0.7,1,Haarlemmerbuurt,187,4,4.5,3254,Hotel,4.5 /5,0,243,1,15-50% offer,2017,11,0,0,1
Amsterdam,1201,0.7,1,Haarlemmerbuurt,187,4,4.5,3254,Hotel,4.5 /5,0,243,1,15-50% offer,2018,1,1,0,1
Amsterdam,1201,0.7,1,Haarlemmerbuurt,187,4,4.5,3254,Hotel,4.5 /5,0,243,1,15-50% offer,2017,12,0,1,1
Amsterdam,1201,0.7,1,Haarlemmerbuurt,833,4,4.5,3254,Hotel,4.5 /5,0,243,1,15-50% offer,2017,12,0,1,4
Halfweg,95,5.8,6.4,Halfweg,92,2,3.5,21,Hotel,3.5 /5,0,245,0,0% no offer,2017,11,1,0,1
Hoofddorp,327,10,11,Hoofddorp,74,3,3.5,365,Hotel,3.7 /5,0,246,1,50%-75% offer,2018,1,1,0,1
Hoofddorp,327,10,11,Hoofddorp,74,3,3.5,365,Hotel,3.7 /5,0,246,1,50%-75% offer,2017,12,0,1,1
Hoofddorp,327,10,11,Hoofddorp,80,3,3.5,365,Hotel,3.7 /5,0,246,1,15-50% offer,2017,11,1,0,1
Hoofddorp,327,10,11,Hoofddorp,85,3,3.5,365,Hotel,3.7 /5,0,246,1,15-50% offer,2017,11,0,0,1
Hoofddorp,327,10,11,Hoofddorp,287,3,3.5,365,Hotel,3.7 /5,0,246,1,1-15% offer,2017,12,0,1,4
Hoofddorp,327,10,11,Hoofddorp,69,3,3.5,365,Hotel,3.7 /5,0,246,1,50%-75% offer,2018,2,1,0,1
Hoofddorp,370,9.5,9.9,Hoofddorp,127,3,4,707,Hotel,4.3 /5,0,247,1,15-50% offer,2018,2,1,0,1
Hoofddorp,370,9.5,9.9,Hoofddorp,119,3,4,707,Hotel,4.3 /5,0,247,1,15-50% offer,2018,1,1,0,1
Hoofddorp,370,9.5,9.9,Hoofddorp,414,3,4,707,Hotel,4.3 /5,0,247,1,50%-75% offer,2017,12,0,1,4
Hoofddorp,370,9.5,9.9,Hoofddorp,124,3,4,707,Hotel,4.3 /5,0,247,1,15-50% offer,2018,6,1,0,1
Hoofddorp,370,9.5,9.9,Hoofddorp,134,3,4,707,Hotel,4.3 /5,0,247,1,15-50% offer,2017,11,1,0,1
Hoofddorp,370,9.5,9.9,Hoofddorp,135,3,4,707,Hotel,4.3 /5,0,247,1,15-50% offer,2018,5,1,0,1
Hoofddorp,370,9.5,9.9,Hoofddorp,89,3,4,707,Hotel,4.3 /5,0,247,1,50%-75% offer,2017,12,0,1,1
Hoofddorp,370,9.5,9.9,Hoofddorp,118,3,4,707,Hotel,4.3 /5,0,247,1,15-50% offer,2017,11,0,0,1
Hoofddorp,370,9.5,9.9,Hoofddorp,135,3,4,707,Hotel,4.3 /5,0,247,1,15-50% offer,2018,4,1,0,1
Hoofddorp,90,9.6,10,Hoofddorp,75,4,3.5,147,Hotel,3.7 /5,0,248,1,50%-75% offer,2018,2,1,0,1
Hoofddorp,90,9.6,10,Hoofddorp,81,4,3.5,147,Hotel,3.7 /5,0,248,1,50%-75% offer,2017,12,0,1,1
Hoofddorp,90,9.6,10,Hoofddorp,127,4,3.5,147,Hotel,3.7 /5,0,248,1,15-50% offer,2018,6,1,0,1
Hoofddorp,90,9.6,10,Hoofddorp,104,4,3.5,147,Hotel,3.7 /5,0,248,1,15-50% offer,2017,11,1,0,1
Hoofddorp,90,9.6,10,Hoofddorp,89,4,3.5,147,Hotel,3.7 /5,0,248,1,15-50% offer,2017,11,0,0,1
Hoofddorp,90,9.6,10,Hoofddorp,127,4,3.5,147,Hotel,3.7 /5,0,248,1,15-50% offer,2018,5,1,0,1
Hoofddorp,90,9.6,10,Hoofddorp,354,4,3.5,147,Hotel,3.7 /5,0,248,1,15-50% offer,2017,12,0,1,4
Hoofddorp,90,9.6,10,Hoofddorp,81,4,3.5,147,Hotel,3.7 /5,0,248,1,50%-75% offer,2018,1,1,0,1
Hoofddorp,401,9.1,9.5,Hoofddorp,130,4,4,1860,Hotel,4 /5,0,249,0,0% no offer,2018,6,1,0,1
Hoofddorp,401,9.1,9.5,Hoofddorp,66,4,4,1860,Hotel,4 /5,0,249,1,15-50% offer,2018,2,1,0,1
Hoofddorp,401,9.1,9.5,Hoofddorp,460,4,4,1860,Hotel,4 /5,0,249,1,1-15% offer,2017,12,0,1,4
Hoofddorp,401,9.1,9.5,Hoofddorp,101,4,4,1860,Hotel,4 /5,0,249,1,15-50% offer,2017,11,0,0,1
Hoofddorp,401,9.1,9.5,Hoofddorp,148,4,4,1860,Hotel,4 /5,0,249,0,0% no offer,2018,3,1,0,1
Hoofddorp,401,9.1,9.5,Hoofddorp,124,4,4,1860,Hotel,4 /5,0,249,1,1-15% offer,2018,5,1,0,1
Hoofddorp,401,9.1,9.5,Hoofddorp,158,4,4,1860,Hotel,4 /5,0,249,0,0% no offer,2018,4,1,0,1
Hoofddorp,401,9.1,9.5,Hoofddorp,81,4,4,1860,Hotel,4 /5,0,249,1,15-50% offer,2018,1,1,0,1
Hoofddorp,401,9.1,9.5,Hoofddorp,102,4,4,1860,Hotel,4 /5,0,249,1,15-50% offer,2017,12,0,1,1
Hoofddorp,401,9.1,9.5,Hoofddorp,105,4,4,1860,Hotel,4 /5,0,249,1,15-50% offer,2017,11,1,0,1
Hoofddorp,642,9.6,10,Hoofddorp,73,3,4,1216,Hotel,4.3 /5,0,250,1,50%-75% offer,2017,12,0,1,1
Hoofddorp,642,9.6,10,Hoofddorp,175,3,4,1216,Hotel,4.3 /5,0,250,0,0% no offer,2018,3,1,0,1
Hoofddorp,642,9.6,10,Hoofddorp,138,3,4,1216,Hotel,4.3 /5,0,250,1,1-15% offer,2018,4,1,0,1
Hoofddorp,642,9.6,10,Hoofddorp,82,3,4,1216,Hotel,4.3 /5,0,250,1,15-50% offer,2018,2,1,0,1
Hoofddorp,642,9.6,10,Hoofddorp,107,3,4,1216,Hotel,4.3 /5,0,250,1,15-50% offer,2017,11,0,0,1
Hoofddorp,642,9.6,10,Hoofddorp,330,3,4,1216,Hotel,4.3 /5,0,250,1,15-50% offer,2017,12,0,1,4
Hoofddorp,642,9.6,10,Hoofddorp,97,3,4,1216,Hotel,4.3 /5,0,250,1,15-50% offer,2017,11,1,0,1
Hoofddorp,642,9.6,10,Hoofddorp,110,3,4,1216,Hotel,4.3 /5,0,250,1,15-50% offer,2018,5,1,0,1
Hoofddorp,642,9.6,10,Hoofddorp,73,3,4,1216,Hotel,4.3 /5,0,250,1,50%-75% offer,2018,1,1,0,1
Hoofddorp,642,9.6,10,Hoofddorp,101,3,4,1216,Hotel,4.3 /5,0,250,1,15-50% offer,2018,6,1,0,1
Hoofddorp,421,9.4,9.8,Hoofddorp,167,4,4,1491,Hotel,4 /5,0,251,1,15-50% offer,2018,3,1,0,1
Hoofddorp,421,9.4,9.8,Hoofddorp,508,4,4,1491,Hotel,4 /5,0,251,1,50%-75% offer,2017,12,0,1,4
Hoofddorp,421,9.4,9.8,Hoofddorp,157,4,4,1491,Hotel,4 /5,0,251,1,15-50% offer,2017,11,0,0,1
Hoofddorp,421,9.4,9.8,Hoofddorp,147,4,4,1491,Hotel,4 /5,0,251,1,15-50% offer,2018,5,1,0,1
